Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,Solar Zenith Angle,Fill Flag,Surface Albedo,Wind Speed,Relative Humidity,Temperature,Pressure
2019,12,2,14,0,22,461,55,22,461,55,0,-6.1,85.91,0,0.2,1.4,60.76,0.6,913
2019,12,2,14,30,33,671,141,33,671,141,0,-6.1,80.71,0,0.2,2.1,53.41,2.4,913
2019,12,2,15,0,40,793,235,40,793,235,0,-6.3,75.73,0,0.2,2.9,46.61,4.1,913
2019,12,2,15,30,45,868,326,45,868,326,0,-6.3,71.1,0,0.2,3.1,41.41,5.8,913
2019,12,2,16,0,48,916,408,48,916,408,0,-5.7,66.89,0,0.2,3.4,39.03,7.4,913
2019,12,2,16,30,52,949,480,52,949,480,0,-5.7,63.2,0,0.2,4.1,34.75,9.1,912
2019,12,2,17,0,54,972,538,54,972,538,0,-5.8,60.13,0,0.2,4.7,30.71,10.8,912
2019,12,2,17,30,55,988,582,55,988,582,0,-5.8,57.78,0,0.2,4.9,28.71,11.8,911
2019,12,2,18,0,55,998,610,55,998,610,0,-5.6,56.24,0,0.2,5.1,27.35,12.8,911
2019,12,2,18,30,56,1002,622,56,1002,622,0,-5.6,55.59,0,0.2,5.3,26.1,13.5,910
2019,12,2,19,0,79,918,594,56,1000,617,0,-5.5,55.85,0,0.2,5.4,25.22,14.2,909
2019,12,2,19,30,154,626,495,55,994,596,7,-5.5,57.01,0,0.2,5.4,24.39,14.7,908
2019,12,2,20,0,139,635,466,53,982,559,7,-5.3,59.01,0,0.2,5.4,23.94,15.2,908
2019,12,2,20,30,132,613,422,53,961,507,7,-5.3,61.78,0,0.2,5.3,23.78,15.3,908
2019,12,2,21,0,73,805,411,52,931,442,0,-5,65.21,0,0.2,5.2,24.12,15.4,907
2019,12,2,21,30,50,873,360,48,890,364,0,-5,69.21,0,0.2,4.4,25.07,14.8,907
2019,12,2,22,0,44,829,277,44,829,277,0,-3.5,73.67,0,0.2,3.6,29.31,14.2,907
2019,12,2,22,30,37,733,183,37,733,183,0,-3.5,78.51,0,0.2,2.9,34.27,11.8,907
2019,12,2,23,0,29,568,92,29,568,92,0,-2,83.63,0,0.2,2.1,44.98,9.4,907
2019,12,2,23,30,13,180,17,14,208,18,7,-2,88.85,29,0.2,2.1,44.98,9.4,907
2019,12,3,0,0,0,0,0,0,0,0,0,-2.8,94.84,0,0.2,2.4,49.05,7.2,907
2019,12,3,0,30,0,0,0,0,0,0,0,-2.8,100.66,0,0.2,2.5,49.72,7,907
2019,12,3,1,0,0,0,0,0,0,0,0,-3.1,106.61,0,0.2,2.6,49.37,6.8,907
2019,12,3,1,30,0,0,0,0,0,0,0,-3.1,112.67,0,0.2,2.8,50.39,6.5,907
2019,12,3,2,0,0,0,0,0,0,0,4,-3.3,118.81,0,0.2,2.9,50.25,6.3,907
2019,12,3,2,30,0,0,0,0,0,0,0,-3.3,125.02,0,0.2,3.1,50.54,6.2,906
2019,12,3,3,0,0,0,0,0,0,0,0,-3.5,131.25,0,0.2,3.2,50.51,6,906
2019,12,3,3,30,0,0,0,0,0,0,0,-3.5,137.5,0,0.2,3.4,50.86,5.9,906
2019,12,3,4,0,0,0,0,0,0,0,0,-3.7,143.71,0,0.2,3.6,50.97,5.7,906
2019,12,3,4,30,0,0,0,0,0,0,0,-3.7,149.84,0,0.2,3.8,51.32,5.6,906
2019,12,3,5,0,0,0,0,0,0,0,4,-3.8,155.77,0,0.2,3.9,51.6,5.4,906
2019,12,3,5,30,0,0,0,0,0,0,4,-3.8,161.3,0,0.2,3.9,52.69,5.1,906
2019,12,3,6,0,0,0,0,0,0,0,4,-3.8,165.89,0,0.2,3.9,53.71,4.8,905
2019,12,3,6,30,0,0,0,0,0,0,0,-3.8,168.36,0,0.2,3.8,54.85,4.5,905
2019,12,3,7,0,0,0,0,0,0,0,7,-3.7,167.38,0,0.2,3.7,56.75,4.1,904
2019,12,3,7,30,0,0,0,0,0,0,7,-3.7,163.56,0,0.2,3.7,57.55,3.9,904
2019,12,3,8,0,0,0,0,0,0,0,0,-3.6,158.37,0,0.2,3.6,59.24,3.6,904
2019,12,3,8,30,0,0,0,0,0,0,7,-3.6,152.58,0,0.2,3.7,59.24,3.6,904
2019,12,3,9,0,0,0,0,0,0,0,7,-3.5,146.53,0,0.2,3.8,59.98,3.5,903
2019,12,3,9,30,0,0,0,0,0,0,4,-3.5,140.34,0,0.2,3.8,61.27,3.2,903
2019,12,3,10,0,0,0,0,0,0,0,8,-3.5,134.11,0,0.2,3.8,63.01,2.8,903
2019,12,3,10,30,0,0,0,0,0,0,4,-3.5,127.87,0,0.2,3.9,64.83,2.4,903
2019,12,3,11,0,0,0,0,0,0,0,0,-3.5,121.65,0,0.2,4,66.58,2.1,902
2019,12,3,11,30,0,0,0,0,0,0,4,-3.5,115.48,0,0.2,4.2,68.09,1.8,903
2019,12,3,12,0,0,0,0,0,0,0,0,-3,109.38,0,0.2,4.4,71.96,1.5,903
2019,12,3,12,30,0,0,0,0,0,0,0,-3,103.38,0,0.2,4.6,73.52,1.2,903
2019,12,3,13,0,0,0,0,0,0,0,0,-2.4,97.51,0,0.2,4.7,77.87,1,904
2019,12,3,13,30,4,37,3,4,37,3,0,-2.4,91.78,0,0.2,4.9,75.67,1.4,904
2019,12,3,14,0,22,329,45,23,426,52,0,-2,86.07,21,0.2,5.2,75.63,1.8,904
2019,12,3,14,30,37,599,132,34,649,137,0,-2,80.87,11,0.2,5.1,67.99,3.3,904
2019,12,3,15,0,40,774,229,40,774,229,0,-1.7,75.9,0,0.2,5,62.25,4.9,904
2019,12,3,15,30,46,851,319,46,851,319,0,-1.7,71.26,0,0.2,4.8,53.18,7.2,905
2019,12,3,16,0,48,902,400,48,902,400,0,-1.1,67.06,0,0.2,4.6,47.41,9.5,905
2019,12,3,16,30,55,917,466,51,936,471,0,-1.1,63.37,0,0.2,4.9,40.69,11.8,905
2019,12,3,17,0,108,743,476,53,960,529,0,-1.9,60.3,4,0.2,5.2,32.96,14.2,905
2019,12,3,17,30,118,744,513,52,977,571,0,-1.9,57.94,0,0.2,5.2,30.13,15.6,905
2019,12,3,18,0,73,918,581,52,989,599,0,-2.3,56.4,0,0.2,5.2,26.77,17,905
2019,12,3,18,30,52,993,611,52,993,611,0,-2.3,55.74,0,0.2,5.2,25.46,17.8,905
2019,12,3,19,0,52,991,606,52,991,606,0,-2.5,55.98,0,0.2,5.1,23.6,18.7,904
2019,12,3,19,30,52,984,586,52,984,586,0,-2.5,57.13,0,0.2,4.9,23.02,19.1,904
2019,12,3,20,0,50,972,549,50,972,549,0,-2.6,59.12,0,0.2,4.6,22.35,19.5,904
2019,12,3,20,30,49,953,498,49,953,498,0,-2.6,61.87,0,0.2,4.3,22.48,19.4,904
2019,12,3,21,0,46,925,433,46,925,433,0,-2.3,65.29,0,0.2,3.9,23.04,19.3,904
2019,12,3,21,30,43,884,356,43,884,356,0,-2.3,69.27,0,0.2,2.9,24.7,18.2,905
2019,12,3,22,0,40,819,270,40,819,270,0,1.5,73.71,0,0.2,1.9,35.01,17.1,905
2019,12,3,22,30,35,722,178,35,722,178,0,1.5,78.54,0,0.2,1.7,41.06,14.6,905
2019,12,3,23,0,26,561,88,26,561,88,0,1.4,83.66,0,0.2,1.4,47.98,12.1,905
2019,12,3,23,30,14,207,18,14,207,18,0,1.4,88.86,0,0.2,1.4,47.98,12.1,905
2019,12,4,0,0,0,0,0,0,0,0,0,0,94.84,0,0.2,1.5,50.31,9.9,906
2019,12,4,0,30,0,0,0,0,0,0,0,0,100.65,0,0.2,1.5,51.68,9.5,906
2019,12,4,1,0,0,0,0,0,0,0,0,-0.3,106.6,0,0.2,1.5,52.31,9,907
2019,12,4,1,30,0,0,0,0,0,0,0,-0.3,112.66,0,0.2,1.5,54.11,8.5,907
2019,12,4,2,0,0,0,0,0,0,0,0,-0.7,118.8,0,0.2,1.5,54.3,8,907
2019,12,4,2,30,0,0,0,0,0,0,0,-0.7,125,0,0.2,1.5,56.18,7.5,907
2019,12,4,3,0,0,0,0,0,0,0,0,-1,131.23,0,0.2,1.5,56.87,7,907
2019,12,4,3,30,0,0,0,0,0,0,0,-1,137.48,0,0.2,1.5,58.05,6.7,907
2019,12,4,4,0,0,0,0,0,0,0,0,-1.3,143.69,0,0.2,1.4,58.04,6.4,907
2019,12,4,4,30,0,0,0,0,0,0,0,-1.3,149.83,0,0.2,1.4,59.25,6.1,907
2019,12,4,5,0,0,0,0,0,0,0,0,-1.5,155.77,0,0.2,1.4,58.93,5.9,907
2019,12,4,5,30,0,0,0,0,0,0,0,-1.5,161.32,0,0.2,1.4,60.17,5.6,907
2019,12,4,6,0,0,0,0,0,0,0,0,-1.7,165.96,0,0.2,1.4,60.56,5.3,907
2019,12,4,6,30,0,0,0,0,0,0,0,-1.7,168.49,0,0.2,1.4,60.98,5.2,907
2019,12,4,7,0,0,0,0,0,0,0,0,-1.9,167.55,0,0.2,1.3,60.48,5.1,907
2019,12,4,7,30,0,0,0,0,0,0,0,-1.9,163.73,0,0.2,1.3,60.91,5,907
2019,12,4,8,0,0,0,0,0,0,0,0,-2,158.52,0,0.2,1.3,61.22,4.8,907
2019,12,4,8,30,0,0,0,0,0,0,0,-2,152.73,0,0.2,1.3,62.95,4.4,907
2019,12,4,9,0,0,0,0,0,0,0,0,-2.1,146.67,0,0.2,1.3,64.01,4.1,907
2019,12,4,9,30,0,0,0,0,0,0,0,-2.1,140.49,0,0.2,1.4,65.83,3.7,907
2019,12,4,10,0,0,0,0,0,0,0,0,-2.1,134.25,0,0.2,1.5,67.77,3.3,907
2019,12,4,10,30,0,0,0,0,0,0,7,-2.1,128.01,0,0.2,1.7,68.73,3.1,907
2019,12,4,11,0,0,0,0,0,0,0,7,-2.2,121.8,0,0.2,1.8,68.85,3,907
2019,12,4,11,30,0,0,0,0,0,0,7,-2.2,115.63,0,0.2,1.9,69.34,2.9,907
2019,12,4,12,0,0,0,0,0,0,0,7,-2.3,109.53,0,0.2,1.9,68.8,2.9,907
2019,12,4,12,30,0,0,0,0,0,0,7,-2.3,103.53,0,0.2,2,67.84,3.1,907
2019,12,4,13,0,0,0,0,0,0,0,7,-2.2,97.66,0,0.2,2.1,67.2,3.3,907
2019,12,4,13,30,0,0,0,3,33,2,7,-2.2,91.94,14,0.2,2.6,62.21,4.4,907
2019,12,4,14,0,6,0,6,22,394,48,6,-1.9,86.23,100,0.2,3.1,58.85,5.5,908
2019,12,4,14,30,11,0,11,33,613,129,6,-1.9,81.03,100,0.2,3.6,53.08,7,908
2019,12,4,15,0,15,0,15,41,737,219,6,-1.8,76.06,57,0.2,4.1,48.81,8.4,908
2019,12,4,15,30,61,0,61,48,813,307,7,-1.8,71.43,0,0.2,3.9,45.02,9.6,908
2019,12,4,16,0,105,2,106,53,863,387,7,-1.2,67.22,0,0.2,3.6,43.02,10.9,908
2019,12,4,16,30,97,0,97,56,898,456,7,-1.2,63.53,0,0.2,3.9,39.75,12.1,908
2019,12,4,17,0,128,1,128,59,921,513,7,-1.1,60.46,0,0.2,4.2,36.87,13.3,908
2019,12,4,17,30,168,6,171,61,937,556,7,-1.2,58.1,0,0.2,4.5,34.52,14.3,907
2019,12,4,18,0,229,71,268,62,944,582,7,-1.5,56.55,0,0.2,4.9,31.48,15.3,907
2019,12,4,18,30,240,98,295,62,948,594,7,-1.5,55.87,0,0.2,4.8,30.65,15.7,906
2019,12,4,19,0,224,86,272,63,946,590,7,-1.6,56.11,0,0.2,4.7,29.85,16.1,906
2019,12,4,19,30,166,22,178,62,938,570,7,-1.6,57.24,0,0.2,4.2,30.42,15.8,906
2019,12,4,20,0,172,18,181,61,922,533,7,-0.7,59.21,0,0.2,3.6,32.84,15.6,905
2019,12,4,20,30,151,54,176,60,899,483,7,-0.7,61.95,0,0.2,3.2,33.47,15.3,905
2019,12,4,21,0,162,285,281,58,866,419,7,0.7,65.35,0,0.2,2.8,38.05,14.9,905
2019,12,4,21,30,121,212,196,54,822,344,4,0.7,69.32,0,0.2,2.7,38.5,14.7,904
2019,12,4,22,0,87,363,189,48,756,260,7,1.4,73.75,25,0.2,2.7,41.28,14.4,904
2019,12,4,22,30,61,190,99,41,658,171,4,1.4,78.57,100,0.2,2.3,46.09,12.7,904
2019,12,4,23,0,35,71,43,30,493,84,4,1.6,83.67,100,0.2,1.9,51.99,11.1,904
2019,12,4,23,30,6,11,6,13,166,16,4,1.6,88.87,57,0.2,1.9,51.99,11.1,904
2019,12,5,0,0,0,0,0,0,0,0,4,0.8,94.84,0,0.2,2,55.67,9.2,904
2019,12,5,0,30,0,0,0,0,0,0,0,0.8,100.65,0,0.2,2,57.19,8.8,904
2019,12,5,1,0,0,0,0,0,0,0,0,0.3,106.59,0,0.2,2.1,56.64,8.4,904
2019,12,5,1,30,0,0,0,0,0,0,0,0.3,112.64,0,0.2,2.1,57.8,8.1,904
2019,12,5,2,0,0,0,0,0,0,0,0,-0.1,118.78,0,0.2,2.1,57.28,7.8,904
2019,12,5,2,30,0,0,0,0,0,0,0,-0.1,124.97,0,0.2,2.2,58.46,7.5,904
2019,12,5,3,0,0,0,0,0,0,0,0,-0.4,131.21,0,0.2,2.3,57.95,7.3,904
2019,12,5,3,30,0,0,0,0,0,0,0,-0.5,137.45,0,0.2,2.4,59.08,7,903
2019,12,5,4,0,0,0,0,0,0,0,0,-0.6,143.67,0,0.2,2.5,59.23,6.8,903
2019,12,5,4,30,0,0,0,0,0,0,0,-0.6,149.81,0,0.2,2.6,59.64,6.7,903
2019,12,5,5,0,0,0,0,0,0,0,0,-0.6,155.77,0,0.2,2.8,60.1,6.6,903
2019,12,5,5,30,0,0,0,0,0,0,0,-0.6,161.34,0,0.2,3,60.51,6.5,903
2019,12,5,6,0,0,0,0,0,0,0,0,-0.3,166.02,0,0.2,3.3,61.85,6.5,903
2019,12,5,6,30,0,0,0,0,0,0,0,-0.3,168.61,0,0.2,3.4,61.85,6.5,903
2019,12,5,7,0,0,0,0,0,0,0,0,0.4,167.71,0,0.2,3.6,65.18,6.5,903
2019,12,5,7,30,0,0,0,0,0,0,0,0.4,163.89,0,0.2,3.5,65.18,6.5,903
2019,12,5,8,0,0,0,0,0,0,0,0,1.4,158.68,0,0.2,3.5,69.92,6.5,903
2019,12,5,8,30,0,0,0,0,0,0,0,1.4,152.88,0,0.2,3.3,70.32,6.4,902
2019,12,5,9,0,0,0,0,0,0,0,4,2.4,146.82,0,0.2,3.2,75.52,6.4,902
2019,12,5,9,30,0,0,0,0,0,0,7,2.4,140.63,0,0.2,3.1,76.04,6.3,902
2019,12,5,10,0,0,0,0,0,0,0,7,3.2,134.4,0,0.2,2.9,81.29,6.2,902
2019,12,5,10,30,0,0,0,0,0,0,7,3.2,128.16,0,0.2,2.9,81.85,6.1,902
2019,12,5,11,0,0,0,0,0,0,0,7,3.9,121.94,0,0.2,2.8,86.59,6,902
2019,12,5,11,30,0,0,0,0,0,0,7,3.9,115.77,0,0.2,2.8,86.59,6,902
2019,12,5,12,0,0,0,0,0,0,0,7,4.5,109.68,0,0.2,2.8,90.09,6,902
2019,12,5,12,30,0,0,0,0,0,0,7,4.5,103.68,0,0.2,2.9,90.09,6,902
2019,12,5,13,0,0,0,0,0,0,0,7,4.9,97.81,0,0.2,2.9,92.86,6,902
2019,12,5,13,30,3,29,2,3,29,2,7,4.9,92.09,14,0.2,3.5,88.5,6.7,902
2019,12,5,14,0,23,101,29,23,368,46,7,5.3,86.38,100,0.2,4.1,86.59,7.4,903
2019,12,5,14,30,56,172,82,35,602,127,4,5.3,81.19,100,0.2,4.3,79.28,8.7,903
2019,12,5,15,0,85,288,154,42,737,218,4,5.7,76.22,57,0.2,4.5,74.73,10,903
2019,12,5,15,30,106,404,234,46,822,306,7,5.7,71.59,0,0.2,4.6,65.89,11.9,903
2019,12,5,16,0,106,581,329,50,880,388,7,6.5,67.38,0,0.2,4.8,61.29,13.8,903
2019,12,5,16,30,60,884,452,52,919,459,0,6.5,63.69,0,0.2,5.7,53.22,16,903
2019,12,5,17,0,52,945,516,52,945,516,0,7.1,60.61,0,0.2,6.5,48.18,18.2,902
2019,12,5,17,30,53,961,559,53,961,559,0,7.1,58.25,0,0.2,7,44.71,19.4,902
2019,12,5,18,0,54,975,589,54,975,589,0,5.4,56.69,0,0.2,7.5,36.86,20.7,901
2019,12,5,18,30,54,981,602,54,981,602,0,5.4,56.01,0,0.2,7.5,35.96,21.1,901
2019,12,5,19,0,53,980,598,53,980,598,0,3.9,56.23,0,0.2,7.5,31.73,21.4,900
2019,12,5,19,30,51,974,577,51,974,577,0,3.9,57.34,0,0.2,7.5,31.54,21.5,900
2019,12,5,20,0,49,963,541,49,963,541,0,2.8,59.3,0,0.2,7.5,28.98,21.6,900
2019,12,5,20,30,51,940,492,51,940,492,0,2.8,62.02,0,0.2,7.4,29.52,21.3,900
2019,12,5,21,0,52,907,429,52,907,429,0,2,65.41,0,0.2,7.3,28.19,21.1,900
2019,12,5,21,30,48,865,353,48,865,353,0,2,69.36,0,0.2,6.8,29.24,20.5,900
2019,12,5,22,0,44,802,268,44,802,268,0,1.8,73.78,0,0.2,6.3,30.1,19.8,901
2019,12,5,22,30,37,706,177,37,706,177,0,1.8,78.59,0,0.2,5.6,33.04,18.3,901
2019,12,5,23,0,28,542,88,28,542,88,0,1.9,83.69,0,0.2,4.9,36.75,16.8,901
2019,12,5,23,30,13,194,17,13,194,17,0,1.9,88.88,0,0.2,4.9,36.75,16.8,901
2019,12,6,0,0,0,0,0,0,0,0,0,1.6,94.84,0,0.2,5.2,40.89,14.8,903
2019,12,6,0,30,0,0,0,0,0,0,0,1.6,100.63,0,0.2,5.1,42.77,14.1,903
2019,12,6,1,0,0,0,0,0,0,0,0,1.5,106.57,0,0.2,5.1,43.94,13.5,904
2019,12,6,1,30,0,0,0,0,0,0,0,1.5,112.62,0,0.2,5,45.99,12.8,904
2019,12,6,2,0,0,0,0,0,0,0,0,1.3,118.75,0,0.2,5,47.35,12.2,905
2019,12,6,2,30,0,0,0,0,0,0,0,1.3,124.94,0,0.2,5,49.25,11.6,905
2019,12,6,3,0,0,0,0,0,0,0,0,1.1,131.18,0,0.2,5,50.88,10.9,906
2019,12,6,3,30,0,0,0,0,0,0,0,1.1,137.42,0,0.2,4.8,53.36,10.2,907
2019,12,6,4,0,0,0,0,0,0,0,0,1.1,143.64,0,0.2,4.7,55.89,9.5,907
2019,12,6,4,30,0,0,0,0,0,0,0,1.1,149.79,0,0.2,4.5,58.65,8.8,908
2019,12,6,5,0,0,0,0,0,0,0,0,1.5,155.76,0,0.2,4.4,62.66,8.2,909
2019,12,6,5,30,0,0,0,0,0,0,0,1.5,161.35,0,0.2,4.3,65.27,7.6,909
2019,12,6,6,0,0,0,0,0,0,0,0,1.9,166.07,0,0.2,4.2,70.15,7,909
2019,12,6,6,30,0,0,0,0,0,0,0,1.9,168.72,0,0.2,4.2,72.67,6.5,910
2019,12,6,7,0,0,0,0,0,0,0,0,2.2,167.86,0,0.2,4.3,76.7,6,910
2019,12,6,7,30,0,0,0,0,0,0,0,2.2,164.04,0,0.2,4.2,79.49,5.5,911
2019,12,6,8,0,0,0,0,0,0,0,0,2.4,158.83,0,0.2,4.2,83.46,5,911
2019,12,6,8,30,0,0,0,0,0,0,0,2.4,153.02,0,0.2,4,85.82,4.6,911
2019,12,6,9,0,0,0,0,0,0,0,0,2.5,146.96,0,0.2,3.8,88.63,4.2,911
2019,12,6,9,30,0,0,0,0,0,0,0,2.5,140.77,0,0.2,3.7,90.52,3.9,911
2019,12,6,10,0,0,0,0,0,0,0,0,2.3,134.54,0,0.2,3.5,91.1,3.6,911
2019,12,6,10,30,0,0,0,0,0,0,0,2.3,128.3,0,0.2,3.5,93.05,3.3,911
2019,12,6,11,0,0,0,0,0,0,0,0,1.9,122.08,0,0.2,3.5,91.88,3.1,912
2019,12,6,11,30,0,0,0,0,0,0,0,1.9,115.92,0,0.2,3.5,93.19,2.9,912
2019,12,6,12,0,0,0,0,0,0,0,0,1.5,109.82,0,0.2,3.4,91.51,2.7,912
2019,12,6,12,30,0,0,0,0,0,0,7,1.5,103.83,0,0.2,3.4,92.92,2.5,913
2019,12,6,13,0,0,0,0,0,0,0,7,1.1,97.96,0,0.2,3.3,91.58,2.3,913
2019,12,6,13,30,0,0,0,0,0,0,7,1.1,92.24,0,0.2,3.5,88.39,2.8,913
2019,12,6,14,0,21,46,24,23,349,44,4,0.8,86.52,86,0.2,3.8,84.04,3.2,914
2019,12,6,14,30,54,183,82,36,614,128,7,0.8,81.34,100,0.2,3.9,77.79,4.3,914
2019,12,6,15,0,87,260,148,43,746,219,7,0.5,76.37,71,0.2,4,70.33,5.5,914
2019,12,6,15,30,114,331,218,50,825,308,7,0.5,71.74,0,0.2,3.9,63.94,6.9,915
2019,12,6,16,0,106,590,331,55,878,390,7,0.6,67.54,0,0.2,3.7,58.16,8.3,915
2019,12,6,16,30,58,914,461,58,914,461,0,0.6,63.84,0,0.2,3.3,53.65,9.5,915
2019,12,6,17,0,61,938,519,61,938,519,0,0.8,60.76,0,0.2,2.8,49.96,10.8,915
2019,12,6,17,30,61,958,563,61,958,563,0,0.8,58.39,0,0.2,2.1,46.46,11.9,915
2019,12,6,18,0,67,943,583,60,969,590,0,1.2,56.83,0,0.2,1.3,44.37,13.1,915
2019,12,6,18,30,165,612,506,61,971,602,7,1.2,56.13,0,0.2,1,42.62,13.7,914
2019,12,6,19,0,173,575,492,61,969,598,7,1.5,56.34,0,0.2,0.6,41.51,14.4,914
2019,12,6,19,30,171,563,474,61,963,579,7,1.5,57.44,0,0.2,0.8,40.98,14.6,914
2019,12,6,20,0,156,569,446,59,950,543,7,1.5,59.38,0,0.2,1.1,40.12,14.9,913
2019,12,6,20,30,145,540,398,57,931,493,7,1.5,62.09,0,0.2,1.1,40.38,14.8,913
2019,12,6,21,0,61,867,421,54,907,431,0,1.4,65.46,0,0.2,1.1,40.44,14.7,913
2019,12,6,21,30,51,856,352,50,866,355,0,1.4,69.4,0,0.2,0.9,41.49,14.3,913
2019,12,6,22,0,45,804,269,45,804,269,0,2.7,73.81,0,0.2,0.7,46.67,13.9,913
2019,12,6,22,30,51,558,161,38,708,178,0,2.7,78.6,32,0.2,0.6,49.48,13,913
2019,12,6,23,0,41,82,50,29,545,89,4,2.2,83.69,100,0.2,0.5,50.78,12.1,913
2019,12,6,23,30,8,37,9,14,196,18,4,2.2,88.87,57,0.2,0.5,50.78,12.1,913
2019,12,7,0,0,0,0,0,0,0,0,7,1.9,94.83,0,0.2,1,55.78,10.4,913
2019,12,7,0,30,0,0,0,0,0,0,7,1.9,100.62,0,0.2,1,58.44,9.7,913
2019,12,7,1,0,0,0,0,0,0,0,7,2.1,106.55,0,0.2,1.1,61.78,9,913
2019,12,7,1,30,0,0,0,0,0,0,7,2.1,112.59,0,0.2,1.2,63.47,8.6,913
2019,12,7,2,0,0,0,0,0,0,0,7,2,118.72,0,0.2,1.3,64.93,8.2,914
2019,12,7,2,30,0,0,0,0,0,0,7,2,124.91,0,0.2,1.3,67.63,7.6,914
2019,12,7,3,0,0,0,0,0,0,0,7,1.8,131.14,0,0.2,1.4,70,6.9,914
2019,12,7,3,30,0,0,0,0,0,0,7,1.8,137.39,0,0.2,1.4,73.44,6.2,914
2019,12,7,4,0,0,0,0,0,0,0,7,1.8,143.61,0,0.2,1.4,76.28,5.6,914
2019,12,7,4,30,0,0,0,0,0,0,7,1.8,149.76,0,0.2,1.4,80.07,4.9,914
2019,12,7,5,0,0,0,0,0,0,0,0,1.8,155.74,0,0.2,1.3,83.81,4.3,914
2019,12,7,5,30,0,0,0,0,0,0,7,1.8,161.35,0,0.2,1.3,85.58,4,914
2019,12,7,6,0,0,0,0,0,0,0,7,1.8,166.11,0,0.2,1.2,88.06,3.6,914
2019,12,7,6,30,0,0,0,0,0,0,7,1.8,168.82,0,0.2,1.2,90.58,3.2,914
2019,12,7,7,0,0,0,0,0,0,0,0,1.8,168,0,0.2,1.1,92.89,2.8,913
2019,12,7,7,30,0,0,0,0,0,0,0,1.8,164.2,0,0.2,1.1,94.21,2.6,913
2019,12,7,8,0,0,0,0,0,0,0,4,1.7,158.98,0,0.2,1.1,95.97,2.3,913
2019,12,7,8,30,0,0,0,0,0,0,4,1.7,153.17,0,0.2,1.1,97.35,2.1,913
2019,12,7,9,0,0,0,0,0,0,0,0,1.7,147.1,0,0.2,1.1,98.53,1.9,913
2019,12,7,9,30,0,0,0,0,0,0,4,1.7,140.91,0,0.2,1.1,99.23,1.8,913
2019,12,7,10,0,0,0,0,0,0,0,7,1.6,134.68,0,0.2,1.1,100,1.6,913
2019,12,7,10,30,0,0,0,0,0,0,7,1.5,128.44,0,0.2,1.1,100,1.5,912
2019,12,7,11,0,0,0,0,0,0,0,7,1.4,122.22,0,0.2,1.2,100,1.4,912
2019,12,7,11,30,0,0,0,0,0,0,4,1.2,116.06,0,0.2,1.2,100,1.2,912
2019,12,7,12,0,0,0,0,0,0,0,4,1,109.97,0,0.2,1.3,100,1,912
2019,12,7,12,30,0,0,0,0,0,0,4,0.9,103.97,0,0.2,1.3,100,0.9,913
2019,12,7,13,0,0,0,0,0,0,0,0,0.8,98.1,0,0.2,1.4,100,0.8,913
2019,12,7,13,30,0,0,0,0,0,0,8,1.6,92.39,0,0.2,1.7,98.1,1.9,913
2019,12,7,14,0,21,65,25,22,331,41,8,1.6,86.66,86,0.2,2.1,90.82,3,913
2019,12,7,14,30,52,226,85,35,593,123,4,1.6,81.49,82,0.2,2.6,81.74,4.5,913
2019,12,7,15,0,64,479,176,44,725,213,0,1.8,76.52,32,0.2,3.1,73.79,6.1,913
2019,12,7,15,30,107,365,220,50,806,301,7,1.8,71.89,21,0.2,3.4,65.62,7.8,912
2019,12,7,16,0,150,295,262,56,860,382,7,1.9,67.69,39,0.2,3.8,58.76,9.6,912
2019,12,7,16,30,88,763,423,59,897,452,0,1.9,63.99,11,0.2,4.3,53.18,11.1,912
2019,12,7,17,0,62,922,510,62,922,510,0,1.9,60.91,0,0.2,4.8,48.24,12.6,911
2019,12,7,17,30,64,937,553,64,937,553,0,1.9,58.53,0,0.2,5.1,44.9,13.7,911
2019,12,7,18,0,65,945,580,65,945,580,0,2,56.96,0,0.2,5.3,42.04,14.8,910
2019,12,7,18,30,66,949,593,66,949,593,0,2,56.25,0,0.2,5.4,40.2,15.5,910
2019,12,7,19,0,65,946,588,65,946,588,0,2.2,56.44,0,0.2,5.4,38.58,16.3,909
2019,12,7,19,30,64,938,568,64,938,568,0,2.1,57.53,0,0.2,5.4,37.57,16.7,908
2019,12,7,20,0,62,924,532,62,924,532,0,2.3,59.45,0,0.2,5.3,36.79,17.2,908
2019,12,7,20,30,59,905,482,59,905,482,0,2.3,62.15,0,0.2,5.2,36.56,17.3,908
2019,12,7,21,0,55,878,419,55,878,419,0,2.4,65.5,0,0.2,5.2,36.64,17.4,907
2019,12,7,21,30,51,836,345,51,836,345,0,2.4,69.43,0,0.2,4.7,37.58,17,907
2019,12,7,22,0,46,777,262,46,777,262,0,2.9,73.83,0,0.2,4.2,40.19,16.5,907
2019,12,7,22,30,39,679,173,39,679,173,0,2.9,78.61,0,0.2,3.3,45.67,14.5,907
2019,12,7,23,0,29,515,86,29,515,86,0,3.5,83.69,0,0.2,2.4,54.63,12.4,906
2019,12,7,23,30,12,178,16,13,180,17,0,3.5,88.86,7,0.2,2.4,54.63,12.4,906
2019,12,8,0,0,0,0,0,0,0,0,0,3.3,94.81,0,0.2,2.9,58.06,11.2,906
2019,12,8,0,30,0,0,0,0,0,0,0,3.3,100.59,0,0.2,3.1,59.62,10.8,906
